Day,District,timeSlot,orderNum_valid,price_valid,orderNum_invalid,price_invalid
22,2,34,0,0.0,0,0.0
22,2,35,0,0.0,0,0.0
22,2,36,0,0.0,0,0.0
22,2,37,0,0.0,0,0.0
22,2,38,0,0.0,0,0.0
22,2,39,0,0.0,0,0.0
22,2,40,0,0.0,0,0.0
22,2,41,0,0.0,0,0.0
22,2,42,0,0.0,0,0.0
22,2,43,19,12.2105,1,47.0
22,2,44,18,10.2222,2,27.0
22,2,45,22,19.3182,1,6.0
22,2,46,0,0.0,0,0.0
22,2,47,0,0.0,0,0.0
22,2,48,0,0.0,0,0.0
22,2,49,0,0.0,0,0.0
22,2,50,0,0.0,0,0.0
22,2,51,0,0.0,0,0.0
22,2,52,0,0.0,0,0.0
22,2,53,0,0.0,0,0.0
22,2,54,0,0.0,0,0.0
22,2,55,27,14.0741,0,0.0
22,2,56,24,9.125,1,9.0
22,2,57,24,11.5,0,0.0
22,2,58,0,0.0,0,0.0
22,2,59,0,0.0,0,0.0
22,2,60,0,0.0,0,0.0
22,2,61,0,0.0,0,0.0
22,2,62,0,0.0,0,0.0
22,2,63,0,0.0,0,0.0
22,2,64,0,0.0,0,0.0
22,2,65,0,0.0,0,0.0
22,2,66,0,0.0,0,0.0
22,2,67,29,8.3448,0,0.0
22,2,68,18,20.5556,2,2.5
22,2,69,21,7.7619,0,0.0
22,2,70,0,0.0,0,0.0
22,2,71,0,0.0,0,0.0
22,2,72,0,0.0,0,0.0
22,2,73,0,0.0,0,0.0
22,2,74,0,0.0,0,0.0
22,2,75,0,0.0,0,0.0
22,2,76,0,0.0,0,0.0
22,2,77,0,0.0,0,0.0
22,2,78,0,0.0,0,0.0
22,2,79,37,9.5676,0,0.0
22,2,80,32,5.5312,1,6.0
22,2,81,37,8.8649,1,49.0
22,2,82,0,0.0,0,0.0
22,2,83,0,0.0,0,0.0
22,2,84,0,0.0,0,0.0
22,2,85,0,0.0,0,0.0
22,2,86,0,0.0,0,0.0
22,2,87,0,0.0,0,0.0
22,2,88,0,0.0,0,0.0
22,2,89,0,0.0,0,0.0
22,2,90,0,0.0,0,0.0
22,2,91,30,9.0333,1,6.0
22,2,92,36,9.1944,1,2.0
22,2,93,35,8.7714,1,7.0
22,2,94,0,0.0,0,0.0
22,2,95,0,0.0,0,0.0
22,2,96,0,0.0,0,0.0
22,2,97,0,0.0,0,0.0
22,2,98,0,0.0,0,0.0
22,2,99,0,0.0,0,0.0
22,2,100,0,0.0,0,0.0
22,2,101,0,0.0,0,0.0
22,2,102,0,0.0,0,0.0
22,2,103,61,7.9508,2,8.5
22,2,104,53,8.9245,6,9.6667
22,2,105,42,7.6667,1,27.0
22,2,106,0,0.0,0,0.0
22,2,107,0,0.0,0,0.0
22,2,108,0,0.0,0,0.0
22,2,109,0,0.0,0,0.0
22,2,110,0,0.0,0,0.0
22,2,111,0,0.0,0,0.0
22,2,112,0,0.0,0,0.0
22,2,113,0,0.0,0,0.0
22,2,114,0,0.0,0,0.0
22,2,115,34,9.5588,0,0.0
22,2,116,46,9.2826,1,8.0
22,2,117,44,10.1364,4,9.25
22,2,118,0,0.0,0,0.0
22,2,119,0,0.0,0,0.0
22,2,120,0,0.0,0,0.0
22,2,121,0,0.0,0,0.0
22,2,122,0,0.0,0,0.0
22,2,123,0,0.0,0,0.0
22,2,124,0,0.0,0,0.0
22,2,125,0,0.0,0,0.0
22,2,126,0,0.0,0,0.0
22,2,127,25,6.32,0,0.0
22,2,128,37,10.6486,1,12.0
22,2,129,31,6.4194,3,40.6667
22,2,130,0,0.0,0,0.0
22,2,131,0,0.0,0,0.0
22,2,132,0,0.0,0,0.0
22,2,133,0,0.0,0,0.0
22,2,134,0,0.0,0,0.0
22,2,135,0,0.0,0,0.0
22,2,136,0,0.0,0,0.0
22,2,137,0,0.0,0,0.0
22,2,138,0,0.0,0,0.0
22,2,139,13,15.3077,2,12.5
22,2,140,20,7.7,2,3.0
22,2,141,23,12.1739,3,72.6667
22,2,142,0,0.0,0,0.0
22,2,143,0,0.0,0,0.0
22,2,144,0,0.0,0,0.0
22,3,1,0,0.0,0,0.0
22,3,2,0,0.0,0,0.0
22,3,3,0,0.0,0,0.0
22,3,4,0,0.0,0,0.0
22,3,5,0,0.0,0,0.0
22,3,6,0,0.0,0,0.0
22,3,7,0,0.0,0,0.0
22,3,8,0,0.0,0,0.0
22,3,9,0,0.0,0,0.0
22,3,10,0,0.0,0,0.0
22,3,11,0,0.0,0,0.0
22,3,12,0,0.0,0,0.0
22,3,13,0,0.0,0,0.0
22,3,14,0,0.0,0,0.0
22,3,15,0,0.0,0,0.0
22,3,16,0,0.0,0,0.0
22,3,17,0,0.0,0,0.0
22,3,18,0,0.0,0,0.0
22,3,19,0,0.0,0,0.0
22,3,20,0,0.0,0,0.0
22,3,21,0,0.0,0,0.0
22,3,22,0,0.0,0,0.0
22,3,23,0,0.0,0,0.0
22,3,24,0,0.0,0,0.0
22,3,25,0,0.0,0,0.0
22,3,26,0,0.0,0,0.0
22,3,27,0,0.0,0,0.0
22,3,28,0,0.0,0,0.0
22,3,29,0,0.0,0,0.0
22,3,30,0,0.0,0,0.0
22,3,31,0,0.0,0,0.0
22,3,32,0,0.0,0,0.0
22,3,33,0,0.0,0,0.0
22,3,34,0,0.0,0,0.0
22,3,35,0,0.0,0,0.0
22,3,36,0,0.0,0,0.0
22,3,37,0,0.0,0,0.0
22,3,38,0,0.0,0,0.0
22,3,39,0,0.0,0,0.0
22,3,40,0,0.0,0,0.0
22,3,41,0,0.0,0,0.0
22,3,42,0,0.0,0,0.0
22,3,43,5,22.4,0,0.0
22,3,44,2,30.0,0,0.0
22,3,45,4,22.625,0,0.0
22,3,46,0,0.0,0,0.0
22,3,47,0,0.0,0,0.0
22,3,48,0,0.0,0,0.0
22,3,49,0,0.0,0,0.0
22,3,50,0,0.0,0,0.0
22,3,51,0,0.0,0,0.0
22,3,52,0,0.0,0,0.0
22,3,53,0,0.0,0,0.0
22,3,54,0,0.0,0,0.0
22,3,55,5,10.24,1,6.0
22,3,56,6,13.5,5,22.5
22,3,57,8,30.6375,1,65.0
22,3,58,0,0.0,0,0.0
22,3,59,0,0.0,0,0.0
22,3,60,0,0.0,0,0.0
22,3,61,0,0.0,0,0.0
22,3,62,0,0.0,0,0.0
22,3,63,0,0.0,0,0.0
22,3,64,0,0.0,0,0.0
22,3,65,0,0.0,0,0.0
22,3,66,0,0.0,0,0.0
22,3,67,2,22.0,1,12.0
22,3,68,1,11.0,9,14.7778
22,3,69,2,21.1,1,11.3
22,3,70,0,0.0,0,0.0
22,3,71,0,0.0,0,0.0
22,3,72,0,0.0,0,0.0
22,3,73,0,0.0,0,0.0
22,3,74,0,0.0,0,0.0
22,3,75,0,0.0,0,0.0
22,3,76,0,0.0,0,0.0
22,3,77,0,0.0,0,0.0
22,3,78,0,0.0,0,0.0
22,3,79,2,21.5,1,20.0
22,3,80,2,14.35,0,0.0
22,3,81,5,17.58,1,11.0
22,3,82,0,0.0,0,0.0
22,3,83,0,0.0,0,0.0
22,3,84,0,0.0,0,0.0
22,3,85,0,0.0,0,0.0
22,3,86,0,0.0,0,0.0
22,3,87,0,0.0,0,0.0
22,3,88,0,0.0,0,0.0
22,3,89,0,0.0,0,0.0
22,3,90,0,0.0,0,0.0
22,3,91,1,28.0,0,0.0
22,3,92,0,0.0,0,0.0
22,3,93,2,20.0,1,34.0
22,3,94,0,0.0,0,0.0
22,3,95,0,0.0,0,0.0
22,3,96,0,0.0,0,0.0
22,3,97,0,0.0,0,0.0
22,3,98,0,0.0,0,0.0
22,3,99,0,0.0,0,0.0
22,3,100,0,0.0,0,0.0
22,3,101,0,0.0,0,0.0
22,3,102,0,0.0,0,0.0
22,3,103,7,13.8,2,17.5
22,3,104,5,21.96,0,0.0
22,3,105,5,19.0,5,36.0
22,3,106,0,0.0,0,0.0
22,3,107,0,0.0,0,0.0
22,3,108,0,0.0,0,0.0
22,3,109,0,0.0,0,0.0
22,3,110,0,0.0,0,0.0
22,3,111,0,0.0,0,0.0
22,3,112,0,0.0,0,0.0
22,3,113,0,0.0,0,0.0
22,3,114,0,0.0,0,0.0
22,3,115,4,30.5,3,14.6667
22,3,116,3,14.3,0,0.0
22,3,117,1,27.0,1,44.0
22,3,118,0,0.0,0,0.0
22,3,119,0,0.0,0,0.0
22,3,120,0,0.0,0,0.0
22,3,121,0,0.0,0,0.0
22,3,122,0,0.0,0,0.0
22,3,123,0,0.0,0,0.0
22,3,124,0,0.0,0,0.0
22,3,125,0,0.0,0,0.0
22,3,126,0,0.0,0,0.0
22,3,127,1,44.0,0,0.0
22,3,128,1,35.0,0,0.0
22,3,129,2,24.0,0,0.0
22,3,130,0,0.0,0,0.0
22,3,131,0,0.0,0,0.0
22,3,132,0,0.0,0,0.0
22,3,133,0,0.0,0,0.0
22,3,134,0,0.0,0,0.0
22,3,135,0,0.0,0,0.0
22,3,136,0,0.0,0,0.0
22,3,137,0,0.0,0,0.0
22,3,138,0,0.0,0,0.0
22,3,139,0,0.0,1,14.0
22,3,140,2,58.5,1,131.0
22,3,141,0,0.0,0,0.0
22,3,142,0,0.0,0,0.0
22,3,143,0,0.0,0,0.0
22,3,144,0,0.0,0,0.0
22,4,1,0,0.0,0,0.0
22,4,2,0,0.0,0,0.0
22,4,3,0,0.0,0,0.0
22,4,4,0,0.0,0,0.0
22,4,5,0,0.0,0,0.0
22,4,6,0,0.0,0,0.0
22,4,7,0,0.0,0,0.0
22,4,8,0,0.0,0,0.0
22,4,9,0,0.0,0,0.0
22,4,10,0,0.0,0,0.0
22,4,11,0,0.0,0,0.0
22,4,12,0,0.0,0,0.0
22,4,13,0,0.0,0,0.0
22,4,14,0,0.0,0,0.0
22,4,15,0,0.0,0,0.0
22,4,16,0,0.0,0,0.0
22,4,17,0,0.0,0,0.0
22,4,18,0,0.0,0,0.0
22,4,19,0,0.0,0,0.0
22,4,20,0,0.0,0,0.0
22,4,21,0,0.0,0,0.0
22,4,22,0,0.0,0,0.0
22,4,23,0,0.0,0,0.0
22,4,24,0,0.0,0,0.0
22,4,25,0,0.0,0,0.0
22,4,26,0,0.0,0,0.0
22,4,27,0,0.0,0,0.0
22,4,28,0,0.0,0,0.0
22,4,29,0,0.0,0,0.0
22,4,30,0,0.0,0,0.0
22,4,31,0,0.0,0,0.0
22,4,32,0,0.0,0,0.0
22,4,33,0,0.0,0,0.0
22,4,34,0,0.0,0,0.0
22,4,35,0,0.0,0,0.0
22,4,36,0,0.0,0,0.0
22,4,37,0,0.0,0,0.0
22,4,38,0,0.0,0,0.0
22,4,39,0,0.0,0,0.0
22,4,40,0,0.0,0,0.0
22,4,41,0,0.0,0,0.0
22,4,42,0,0.0,0,0.0
22,4,43,23,23.7826,0,0.0
22,4,44,46,26.1696,2,14.4
22,4,45,71,28.4986,5,27.48
22,4,46,0,0.0,0,0.0
22,4,47,0,0.0,0,0.0
22,4,48,0,0.0,0,0.0
22,4,49,0,0.0,0,0.0
22,4,50,0,0.0,0,0.0
22,4,51,0,0.0,0,0.0
22,4,52,0,0.0,0,0.0
22,4,53,0,0.0,0,0.0
22,4,54,0,0.0,0,0.0
22,4,55,150,16.586,79,17.6405
22,4,56,136,15.1088,96,18.0031
22,4,57,117,18.5393,78,20.25
22,4,58,0,0.0,0,0.0
22,4,59,0,0.0,0,0.0
22,4,60,0,0.0,0,0.0
22,4,61,0,0.0,0,0.0
22,4,62,0,0.0,0,0.0
22,4,63,0,0.0,0,0.0
22,4,64,0,0.0,0,0.0
22,4,65,0,0.0,0,0.0
22,4,66,0,0.0,0,0.0
22,4,67,42,19.6452,4,33.9
22,4,68,39,26.4436,21,26.6143
22,4,69,36,22.3639,9,20.6
22,4,70,0,0.0,0,0.0
22,4,71,0,0.0,0,0.0
22,4,72,0,0.0,0,0.0
22,4,73,0,0.0,0,0.0
22,4,74,0,0.0,0,0.0
22,4,75,0,0.0,0,0.0
22,4,76,0,0.0,0,0.0
22,4,77,0,0.0,0,0.0
22,4,78,0,0.0,0,0.0
22,4,79,35,22.6114,48,40.0
22,4,80,38,17.6079,27,30.2519
22,4,81,42,18.4238,17,28.3647
22,4,82,0,0.0,0,0.0
22,4,83,0,0.0,0,0.0
22,4,84,0,0.0,0,0.0
22,4,85,0,0.0,0,0.0
22,4,86,0,0.0,0,0.0
22,4,87,0,0.0,0,0.0
22,4,88,0,0.0,0,0.0
22,4,89,0,0.0,0,0.0
22,4,90,0,0.0,0,0.0
22,4,91,38,20.6395,12,25.6917
22,4,92,54,21.8315,5,38.4
22,4,93,57,19.7947,8,39.1
22,4,94,0,0.0,0,0.0
22,4,95,0,0.0,0,0.0
22,4,96,0,0.0,0,0.0
22,4,97,0,0.0,0,0.0
22,4,98,0,0.0,0,0.0
22,4,99,0,0.0,0,0.0
22,4,100,0,0.0,0,0.0
22,4,101,0,0.0,0,0.0
22,4,102,0,0.0,0,0.0
22,4,103,104,21.1846,4,62.75
22,4,104,97,23.9804,5,27.52
22,4,105,79,22.7203,13,33.2154
22,4,106,0,0.0,0,0.0
22,4,107,0,0.0,0,0.0
22,4,108,0,0.0,0,0.0
22,4,109,0,0.0,0,0.0
22,4,110,0,0.0,0,0.0
22,4,111,0,0.0,0,0.0
22,4,112,0,0.0,0,0.0
22,4,113,0,0.0,0,0.0
22,4,114,0,0.0,0,0.0
22,4,115,80,23.2562,18,22.6333
22,4,116,92,16.7076,32,17.2781
22,4,117,73,19.3849,18,17.7222
22,4,118,0,0.0,0,0.0
22,4,119,0,0.0,0,0.0
22,4,120,0,0.0,0,0.0
22,4,121,0,0.0,0,0.0
22,4,122,0,0.0,0,0.0
22,4,123,0,0.0,0,0.0
22,4,124,0,0.0,0,0.0
22,4,125,0,0.0,0,0.0
22,4,126,0,0.0,0,0.0
22,4,127,87,20.5,8,15.25
22,4,128,82,16.9195,21,12.7762
22,4,129,71,17.4732,3,7.0
22,4,130,0,0.0,0,0.0
22,4,131,0,0.0,0,0.0
22,4,132,0,0.0,0,0.0
22,4,133,0,0.0,0,0.0
22,4,134,0,0.0,0,0.0
22,4,135,0,0.0,0,0.0
22,4,136,0,0.0,0,0.0
22,4,137,0,0.0,0,0.0
22,4,138,0,0.0,0,0.0
22,4,139,26,23.6923,1,26.0
22,4,140,22,21.5909,3,34.0
22,4,141,22,21.2727,1,107.0
22,4,142,0,0.0,0,0.0
22,4,143,0,0.0,0,0.0
22,4,144,0,0.0,0,0.0
22,5,1,0,0.0,0,0.0
22,5,2,0,0.0,0,0.0
22,5,3,0,0.0,0,0.0
22,5,4,0,0.0,0,0.0
22,5,5,0,0.0,0,0.0
22,5,6,0,0.0,0,0.0
22,5,7,0,0.0,0,0.0
22,5,8,0,0.0,0,0.0
22,5,9,0,0.0,0,0.0
22,5,10,0,0.0,0,0.0
22,5,11,0,0.0,0,0.0
22,5,12,0,0.0,0,0.0
22,5,13,0,0.0,0,0.0
22,5,14,0,0.0,0,0.0
22,5,15,0,0.0,0,0.0
22,5,16,0,0.0,0,0.0
22,5,17,0,0.0,0,0.0
22,5,18,0,0.0,0,0.0
22,5,19,0,0.0,0,0.0
22,5,20,0,0.0,0,0.0
22,5,21,0,0.0,0,0.0
22,5,22,0,0.0,0,0.0
22,5,23,0,0.0,0,0.0
22,5,24,0,0.0,0,0.0
22,5,25,0,0.0,0,0.0
22,5,26,0,0.0,0,0.0
22,5,27,0,0.0,0,0.0
22,5,28,0,0.0,0,0.0
22,5,29,0,0.0,0,0.0
22,5,30,0,0.0,0,0.0
22,5,31,0,0.0,0,0.0
22,5,32,0,0.0,0,0.0
22,5,33,0,0.0,0,0.0
22,5,34,0,0.0,0,0.0
22,5,35,0,0.0,0,0.0
22,5,36,0,0.0,0,0.0
22,5,37,0,0.0,0,0.0
22,5,38,0,0.0,0,0.0
22,5,39,0,0.0,0,0.0
22,5,40,0,0.0,0,0.0
22,5,41,0,0.0,0,0.0
22,5,42,0,0.0,0,0.0
22,5,43,1,14.0,2,23.0
22,5,44,1,45.8,0,0.0
22,5,45,5,44.46,0,0.0
22,5,46,0,0.0,0,0.0
22,5,47,0,0.0,0,0.0
22,5,48,0,0.0,0,0.0
22,5,49,0,0.0,0,0.0
22,5,50,0,0.0,0,0.0
22,5,51,0,0.0,0,0.0
22,5,52,0,0.0,0,0.0
22,5,53,0,0.0,0,0.0
22,5,54,0,0.0,0,0.0
22,5,55,4,17.775,1,19.0
22,5,56,5,28.38,3,24.6667
22,5,57,2,37.0,3,14.6667
22,5,58,0,0.0,0,0.0
22,5,59,0,0.0,0,0.0
22,5,60,0,0.0,0,0.0
22,5,61,0,0.0,0,0.0
22,5,62,0,0.0,0,0.0
22,5,63,0,0.0,0,0.0
22,5,64,0,0.0,0,0.0
22,5,65,0,0.0,0,0.0
22,5,66,0,0.0,0,0.0
22,5,67,2,27.0,0,0.0
22,5,68,1,12.0,1,39.0
22,5,69,1,39.0,1,10.0
22,5,70,0,0.0,0,0.0
22,5,71,0,0.0,0,0.0
22,5,72,0,0.0,0,0.0
22,5,73,0,0.0,0,0.0
22,5,74,0,0.0,0,0.0
22,5,75,0,0.0,0,0.0
22,5,76,0,0.0,0,0.0
22,5,77,0,0.0,0,0.0
22,5,78,0,0.0,0,0.0
22,5,79,4,39.5,1,65.0
22,5,80,2,7.5,0,0.0
22,5,81,4,25.5,0,0.0
22,5,82,0,0.0,0,0.0
22,5,83,0,0.0,0,0.0
22,5,84,0,0.0,0,0.0
22,5,85,0,0.0,0,0.0
22,5,86,0,0.0,0,0.0
22,5,87,0,0.0,0,0.0
22,5,88,0,0.0,0,0.0
22,5,89,0,0.0,0,0.0
22,5,90,0,0.0,0,0.0
22,5,91,2,13.5,0,0.0
22,5,92,5,8.6,1,14.0
22,5,93,8,16.175,0,0.0
22,5,94,0,0.0,0,0.0
22,5,95,0,0.0,0,0.0
22,5,96,0,0.0,0,0.0
22,5,97,0,0.0,0,0.0
22,5,98,0,0.0,0,0.0
22,5,99,0,0.0,0,0.0
22,5,100,0,0.0,0,0.0
22,5,101,0,0.0,0,0.0
22,5,102,0,0.0,0,0.0
22,5,103,9,26.1667,2,62.5
22,5,104,9,14.1556,0,0.0
22,5,105,5,10.0,0,0.0
22,5,106,0,0.0,0,0.0
22,5,107,0,0.0,0,0.0
22,5,108,0,0.0,0,0.0
22,5,109,0,0.0,0,0.0
22,5,110,0,0.0,0,0.0
22,5,111,0,0.0,0,0.0
22,5,112,0,0.0,0,0.0
22,5,113,0,0.0,0,0.0
22,5,114,0,0.0,0,0.0
22,5,115,6,10.1667,1,7.0
22,5,116,3,10.3333,0,0.0
22,5,117,3,9.3333,0,0.0
22,5,118,0,0.0,0,0.0
22,5,119,0,0.0,0,0.0
22,5,120,0,0.0,0,0.0
22,5,121,0,0.0,0,0.0
22,5,122,0,0.0,0,0.0
22,5,123,0,0.0,0,0.0
22,5,124,0,0.0,0,0.0
22,5,125,0,0.0,0,0.0
22,5,126,0,0.0,0,0.0
22,5,127,0,0.0,0,0.0
22,5,128,3,14.0,2,34.0
22,5,129,5,25.4,0,0.0
22,5,130,0,0.0,0,0.0
22,5,131,0,0.0,0,0.0
22,5,132,0,0.0,0,0.0
22,5,133,0,0.0,0,0.0
22,5,134,0,0.0,0,0.0
22,5,135,0,0.0,0,0.0
22,5,136,0,0.0,0,0.0
22,5,137,0,0.0,0,0.0
22,5,138,0,0.0,0,0.0
22,5,139,0,0.0,0,0.0
22,5,140,1,20.0,0,0.0
22,5,141,0,0.0,0,0.0
22,5,142,0,0.0,0,0.0
22,5,143,0,0.0,0,0.0
22,5,144,0,0.0,0,0.0
22,6,1,0,0.0,0,0.0
22,6,2,0,0.0,0,0.0
22,6,3,0,0.0,0,0.0
22,6,4,0,0.0,0,0.0
22,6,5,0,0.0,0,0.0
22,6,6,0,0.0,0,0.0
22,6,7,0,0.0,0,0.0
22,6,8,0,0.0,0,0.0
22,6,9,0,0.0,0,0.0
22,6,10,0,0.0,0,0.0
22,6,11,0,0.0,0,0.0
22,6,12,0,0.0,0,0.0
22,6,13,0,0.0,0,0.0
22,6,14,0,0.0,0,0.0
22,6,15,0,0.0,0,0.0
22,6,16,0,0.0,0,0.0
22,6,17,0,0.0,0,0.0
22,6,18,0,0.0,0,0.0
22,6,19,0,0.0,0,0.0
22,6,20,0,0.0,0,0.0
22,6,21,0,0.0,0,0.0
22,6,22,0,0.0,0,0.0
22,6,23,0,0.0,0,0.0
22,6,24,0,0.0,0,0.0
22,6,25,0,0.0,0,0.0
22,6,26,0,0.0,0,0.0
22,6,27,0,0.0,0,0.0
22,6,28,0,0.0,0,0.0
22,6,29,0,0.0,0,0.0
22,6,30,0,0.0,0,0.0
22,6,31,0,0.0,0,0.0
22,6,32,0,0.0,0,0.0
22,6,33,0,0.0,0,0.0
22,6,34,0,0.0,0,0.0
22,6,35,0,0.0,0,0.0
22,6,36,0,0.0,0,0.0
22,6,37,0,0.0,0,0.0
22,6,38,0,0.0,0,0.0
22,6,39,0,0.0,0,0.0
22,6,40,0,0.0,0,0.0
22,6,41,0,0.0,0,0.0
22,6,42,0,0.0,0,0.0
22,6,43,15,29.2333,0,0.0
22,6,44,26,31.1731,0,0.0
22,6,45,38,29.3237,4,38.5
22,6,46,0,0.0,0,0.0
22,6,47,0,0.0,0,0.0
