District	timeSlot	orderNum_valid	price_valid	orderNum_invalid	price_invalid
08232402614a9b48895cc3d0aeb0e9f2	48	3	16.6666666667	1	41.0
08232402614a9b48895cc3d0aeb0e9f2	49	0		2	4.0
08232402614a9b48895cc3d0aeb0e9f2	50	2	24.5	0	
08232402614a9b48895cc3d0aeb0e9f2	51	2	24.5	2	29.0
08232402614a9b48895cc3d0aeb0e9f2	52	4	38.0	4	15.5
08232402614a9b48895cc3d0aeb0e9f2	53	1	17.0	1	9.0
08232402614a9b48895cc3d0aeb0e9f2	54	1	10.0	0	
08232402614a9b48895cc3d0aeb0e9f2	55	1	14.0	0	
08232402614a9b48895cc3d0aeb0e9f2	56	3	12.3333333333	3	44.6666666667
08232402614a9b48895cc3d0aeb0e9f2	57	1	10.0	1	60.0
08232402614a9b48895cc3d0aeb0e9f2	58	1	14.0	0	
08232402614a9b48895cc3d0aeb0e9f2	59	1	7.0	0	
08232402614a9b48895cc3d0aeb0e9f2	60	1	33.0	0	
08232402614a9b48895cc3d0aeb0e9f2	61	1	29.0	0	
08232402614a9b48895cc3d0aeb0e9f2	62	1	8.0	0	
08232402614a9b48895cc3d0aeb0e9f2	63	0		0	
08232402614a9b48895cc3d0aeb0e9f2	64	1	32.0	1	7.0
08232402614a9b48895cc3d0aeb0e9f2	65	0		3	28.6666666667
08232402614a9b48895cc3d0aeb0e9f2	66	1	26.0	0	
08232402614a9b48895cc3d0aeb0e9f2	67	0		0	
08232402614a9b48895cc3d0aeb0e9f2	68	0		0	
08232402614a9b48895cc3d0aeb0e9f2	69	2	5.5	2	42.5
08232402614a9b48895cc3d0aeb0e9f2	70	3	21.3333333333	1	66.0
08232402614a9b48895cc3d0aeb0e9f2	71	1	16.0	0	
08232402614a9b48895cc3d0aeb0e9f2	72	0		0	
08232402614a9b48895cc3d0aeb0e9f2	73	1	14.0	0	
08232402614a9b48895cc3d0aeb0e9f2	74	1	8.0	0	
08232402614a9b48895cc3d0aeb0e9f2	75	3	16.3333333333	0	
08232402614a9b48895cc3d0aeb0e9f2	76	0		0	
08232402614a9b48895cc3d0aeb0e9f2	77	1	16.0	0	
08232402614a9b48895cc3d0aeb0e9f2	78	1	46.0	0	
08232402614a9b48895cc3d0aeb0e9f2	79	2	39.5	0	
08232402614a9b48895cc3d0aeb0e9f2	80	0		2	65.5
08232402614a9b48895cc3d0aeb0e9f2	81	2	43.5	0	
08232402614a9b48895cc3d0aeb0e9f2	82	1	4.0	1	17.0
08232402614a9b48895cc3d0aeb0e9f2	83	3	29.3333333333	0	
08232402614a9b48895cc3d0aeb0e9f2	84	1	24.0	0	
08232402614a9b48895cc3d0aeb0e9f2	85	0		0	
08232402614a9b48895cc3d0aeb0e9f2	86	1	24.0	0	
08232402614a9b48895cc3d0aeb0e9f2	87	2	28.0	0	
08232402614a9b48895cc3d0aeb0e9f2	88	0		0	
08232402614a9b48895cc3d0aeb0e9f2	89	2	46.0	0	
08232402614a9b48895cc3d0aeb0e9f2	90	1	8.0	0	
08232402614a9b48895cc3d0aeb0e9f2	91	0		0	
08232402614a9b48895cc3d0aeb0e9f2	92	1	14.0	0	
08232402614a9b48895cc3d0aeb0e9f2	93	1	38.0	3	32.6666666667
08232402614a9b48895cc3d0aeb0e9f2	94	1	61.0	0	
08232402614a9b48895cc3d0aeb0e9f2	95	0		0	
08232402614a9b48895cc3d0aeb0e9f2	96	4	51.25	0	
08232402614a9b48895cc3d0aeb0e9f2	97	0		0	
08232402614a9b48895cc3d0aeb0e9f2	98	2	34.5	1	2.0
08232402614a9b48895cc3d0aeb0e9f2	99	2	12.0	1	16.0
08232402614a9b48895cc3d0aeb0e9f2	100	3	17.0	0	
08232402614a9b48895cc3d0aeb0e9f2	101	3	36.6666666667	0	
08232402614a9b48895cc3d0aeb0e9f2	102	3	34.3333333333	1	34.0
08232402614a9b48895cc3d0aeb0e9f2	103	1	61.0	0	
08232402614a9b48895cc3d0aeb0e9f2	104	5	17.6	1	43.0
08232402614a9b48895cc3d0aeb0e9f2	105	2	30.0	0	
08232402614a9b48895cc3d0aeb0e9f2	106	5	25.8	0	
08232402614a9b48895cc3d0aeb0e9f2	107	1	69.0	0	
08232402614a9b48895cc3d0aeb0e9f2	108	1	52.0	0	
08232402614a9b48895cc3d0aeb0e9f2	109	2	45.5	0	
08232402614a9b48895cc3d0aeb0e9f2	110	1	5.0	0	
08232402614a9b48895cc3d0aeb0e9f2	111	3	43.3333333333	0	
08232402614a9b48895cc3d0aeb0e9f2	112	0		0	
08232402614a9b48895cc3d0aeb0e9f2	113	2	7.0	0	
08232402614a9b48895cc3d0aeb0e9f2	114	1	42.0	0	
08232402614a9b48895cc3d0aeb0e9f2	115	0		0	
08232402614a9b48895cc3d0aeb0e9f2	116	1	23.0	0	
08232402614a9b48895cc3d0aeb0e9f2	117	1	59.0	0	
08232402614a9b48895cc3d0aeb0e9f2	118	4	41.75	1	14.0
08232402614a9b48895cc3d0aeb0e9f2	119	2	46.0	0	
08232402614a9b48895cc3d0aeb0e9f2	120	1	65.0	1	105.0
08232402614a9b48895cc3d0aeb0e9f2	121	1	53.0	1	95.0
08232402614a9b48895cc3d0aeb0e9f2	122	2	5.5	2	49.5
08232402614a9b48895cc3d0aeb0e9f2	123	1	5.0	0	
08232402614a9b48895cc3d0aeb0e9f2	124	0		0	
08232402614a9b48895cc3d0aeb0e9f2	125	4	19.0	0	
08232402614a9b48895cc3d0aeb0e9f2	126	3	58.6666666667	0	
08232402614a9b48895cc3d0aeb0e9f2	127	0		1	87.0
08232402614a9b48895cc3d0aeb0e9f2	128	1	36.0	0	
08232402614a9b48895cc3d0aeb0e9f2	129	2	30.5	1	29.0
08232402614a9b48895cc3d0aeb0e9f2	130	1	18.0	0	
08232402614a9b48895cc3d0aeb0e9f2	131	0		1	31.0
08232402614a9b48895cc3d0aeb0e9f2	132	2	14.0	0	
08232402614a9b48895cc3d0aeb0e9f2	133	2	40.5	0	
08232402614a9b48895cc3d0aeb0e9f2	134	0		0	
08232402614a9b48895cc3d0aeb0e9f2	135	1	15.0	0	
08232402614a9b48895cc3d0aeb0e9f2	136	0		0	
08232402614a9b48895cc3d0aeb0e9f2	137	1	6.0	0	
08232402614a9b48895cc3d0aeb0e9f2	138	2	18.5	2	13.5
08232402614a9b48895cc3d0aeb0e9f2	139	0		0	
08232402614a9b48895cc3d0aeb0e9f2	140	0		0	
08232402614a9b48895cc3d0aeb0e9f2	141	0		0	
08232402614a9b48895cc3d0aeb0e9f2	142	1	15.0	2	32.0
08232402614a9b48895cc3d0aeb0e9f2	143	0		0	
08232402614a9b48895cc3d0aeb0e9f2	144	0		2	33.5
08f5b445ec6b29deba62e6fd8b0325a6	1	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	2	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	3	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	4	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	5	1	20.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	6	1	26.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	7	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	8	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	9	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	10	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	11	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	12	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	13	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	14	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	15	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	16	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	17	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	18	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	19	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	20	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	21	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	22	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	23	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	24	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	25	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	26	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	27	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	28	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	29	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	30	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	31	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	32	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	33	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	34	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	35	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	36	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	37	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	38	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	39	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	40	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	41	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	42	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	43	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	44	1	12.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	45	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	46	1	30.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	47	1	15.0	1	56.0
08f5b445ec6b29deba62e6fd8b0325a6	48	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	49	1	31.0	1	31.0
08f5b445ec6b29deba62e6fd8b0325a6	50	2	53.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	51	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	52	1	25.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	53	2	14.5	2	18.0
08f5b445ec6b29deba62e6fd8b0325a6	54	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	55	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	56	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	57	0		1	36.0
08f5b445ec6b29deba62e6fd8b0325a6	58	2	51.5	0	
08f5b445ec6b29deba62e6fd8b0325a6	59	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	60	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	61	1	9.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	62	1	20.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	63	1	75.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	64	1	63.0	3	39.6666666667
08f5b445ec6b29deba62e6fd8b0325a6	65	2	9.0	3	23.6666666667
08f5b445ec6b29deba62e6fd8b0325a6	66	0		1	11.0
08f5b445ec6b29deba62e6fd8b0325a6	67	4	24.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	68	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	69	1	23.0	1	24.0
08f5b445ec6b29deba62e6fd8b0325a6	70	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	71	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	72	2	19.5	3	22.0
08f5b445ec6b29deba62e6fd8b0325a6	73	6	21.3333333333	3	14.0
08f5b445ec6b29deba62e6fd8b0325a6	74	2	19.0	3	14.6666666667
08f5b445ec6b29deba62e6fd8b0325a6	75	2	10.0	1	18.0
08f5b445ec6b29deba62e6fd8b0325a6	76	2	21.5	0	
08f5b445ec6b29deba62e6fd8b0325a6	77	7	16.7142857143	0	
08f5b445ec6b29deba62e6fd8b0325a6	78	2	20.5	2	34.5
08f5b445ec6b29deba62e6fd8b0325a6	79	6	22.6666666667	4	8.0
08f5b445ec6b29deba62e6fd8b0325a6	80	2	7.0	1	31.0
08f5b445ec6b29deba62e6fd8b0325a6	81	5	22.8	1	22.0
08f5b445ec6b29deba62e6fd8b0325a6	82	1	24.0	2	10.0
08f5b445ec6b29deba62e6fd8b0325a6	83	1	17.0	3	12.3333333333
08f5b445ec6b29deba62e6fd8b0325a6	84	4	36.0	4	17.75
08f5b445ec6b29deba62e6fd8b0325a6	85	7	11.5714285714	2	39.5
08f5b445ec6b29deba62e6fd8b0325a6	86	1	12.0	3	24.6666666667
08f5b445ec6b29deba62e6fd8b0325a6	87	7	18.1428571429	3	15.6666666667
08f5b445ec6b29deba62e6fd8b0325a6	88	1	17.0	6	18.0
08f5b445ec6b29deba62e6fd8b0325a6	89	4	18.5	2	15.0
08f5b445ec6b29deba62e6fd8b0325a6	90	4	31.0	3	26.6666666667
08f5b445ec6b29deba62e6fd8b0325a6	91	0		3	69.0
08f5b445ec6b29deba62e6fd8b0325a6	92	5	19.4	1	59.0
08f5b445ec6b29deba62e6fd8b0325a6	93	8	27.125	4	48.5
08f5b445ec6b29deba62e6fd8b0325a6	94	4	32.0	1	55.0
08f5b445ec6b29deba62e6fd8b0325a6	95	1	10.0	9	20.6666666667
08f5b445ec6b29deba62e6fd8b0325a6	96	4	19.5	0	
08f5b445ec6b29deba62e6fd8b0325a6	97	7	36.5714285714	0	
08f5b445ec6b29deba62e6fd8b0325a6	98	6	24.0	3	24.3333333333
08f5b445ec6b29deba62e6fd8b0325a6	99	5	18.6	0	
08f5b445ec6b29deba62e6fd8b0325a6	100	5	19.4	4	40.75
08f5b445ec6b29deba62e6fd8b0325a6	101	5	47.6	3	12.0
08f5b445ec6b29deba62e6fd8b0325a6	102	7	25.8571428571	1	18.0
08f5b445ec6b29deba62e6fd8b0325a6	103	9	24.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	104	5	16.2	1	21.0
08f5b445ec6b29deba62e6fd8b0325a6	105	3	19.6666666667	2	25.0
08f5b445ec6b29deba62e6fd8b0325a6	106	1	28.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	107	2	26.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	108	2	51.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	109	1	16.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	110	4	20.75	0	
08f5b445ec6b29deba62e6fd8b0325a6	111	3	26.3333333333	0	
08f5b445ec6b29deba62e6fd8b0325a6	112	2	13.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	113	2	20.5	0	
08f5b445ec6b29deba62e6fd8b0325a6	114	3	15.3333333333	0	
08f5b445ec6b29deba62e6fd8b0325a6	115	1	21.0	1	21.0
08f5b445ec6b29deba62e6fd8b0325a6	116	0		1	25.0
08f5b445ec6b29deba62e6fd8b0325a6	117	1	18.0	1	26.0
08f5b445ec6b29deba62e6fd8b0325a6	118	3	19.0	2	14.5
08f5b445ec6b29deba62e6fd8b0325a6	119	4	28.25	2	44.5
08f5b445ec6b29deba62e6fd8b0325a6	120	3	15.0	4	27.0
08f5b445ec6b29deba62e6fd8b0325a6	121	6	34.8333333333	2	58.0
08f5b445ec6b29deba62e6fd8b0325a6	122	4	16.5	3	53.0
08f5b445ec6b29deba62e6fd8b0325a6	123	8	26.875	1	59.0
08f5b445ec6b29deba62e6fd8b0325a6	124	6	16.0	3	30.3333333333
08f5b445ec6b29deba62e6fd8b0325a6	125	1	36.0	3	31.0
08f5b445ec6b29deba62e6fd8b0325a6	126	1	19.0	2	36.0
08f5b445ec6b29deba62e6fd8b0325a6	127	1	7.0	1	17.0
08f5b445ec6b29deba62e6fd8b0325a6	128	2	21.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	129	1	8.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	130	4	16.5	0	
08f5b445ec6b29deba62e6fd8b0325a6	131	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	132	1	25.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	133	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	134	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	135	1	5.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	136	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	137	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	138	1	15.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	139	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	140	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	141	1	11.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	142	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	143	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	144	1	34.0	0	
0a5fef95db34383403d11cb6af937309	1	0		0	
0a5fef95db34383403d11cb6af937309	2	0		0	
0a5fef95db34383403d11cb6af937309	3	0		0	
0a5fef95db34383403d11cb6af937309	4	0		0	
0a5fef95db34383403d11cb6af937309	5	0		0	
0a5fef95db34383403d11cb6af937309	6	0		0	
0a5fef95db34383403d11cb6af937309	7	0		2	26.0
0a5fef95db34383403d11cb6af937309	8	0		0	
0a5fef95db34383403d11cb6af937309	9	0		0	
0a5fef95db34383403d11cb6af937309	10	0		0	
0a5fef95db34383403d11cb6af937309	11	0		0	
0a5fef95db34383403d11cb6af937309	12	0		0	
0a5fef95db34383403d11cb6af937309	13	0		0	
0a5fef95db34383403d11cb6af937309	14	0		0	
0a5fef95db34383403d11cb6af937309	15	0		0	
0a5fef95db34383403d11cb6af937309	16	0		0	
0a5fef95db34383403d11cb6af937309	17	0		0	
0a5fef95db34383403d11cb6af937309	18	0		0	
0a5fef95db34383403d11cb6af937309	19	0		0	
0a5fef95db34383403d11cb6af937309	20	0		0	
0a5fef95db34383403d11cb6af937309	21	0		0	
0a5fef95db34383403d11cb6af937309	22	0		0	
0a5fef95db34383403d11cb6af937309	23	0		0	
0a5fef95db34383403d11cb6af937309	24	0		0	
0a5fef95db34383403d11cb6af937309	25	0		0	
0a5fef95db34383403d11cb6af937309	26	0		0	
0a5fef95db34383403d11cb6af937309	27	0		0	
0a5fef95db34383403d11cb6af937309	28	0		0	
0a5fef95db34383403d11cb6af937309	29	0		0	
0a5fef95db34383403d11cb6af937309	30	0		0	
0a5fef95db34383403d11cb6af937309	31	0		0	
0a5fef95db34383403d11cb6af937309	32	0		0	
0a5fef95db34383403d11cb6af937309	33	0		2	14.5
0a5fef95db34383403d11cb6af937309	34	0		1	19.0
0a5fef95db34383403d11cb6af937309	35	0		0	
0a5fef95db34383403d11cb6af937309	36	0		0	
0a5fef95db34383403d11cb6af937309	37	0		0	
0a5fef95db34383403d11cb6af937309	38	0		0	
0a5fef95db34383403d11cb6af937309	39	0		0	
0a5fef95db34383403d11cb6af937309	40	0		2	10.5
0a5fef95db34383403d11cb6af937309	41	0		0	
0a5fef95db34383403d11cb6af937309	42	1	25.0	0	
0a5fef95db34383403d11cb6af937309	43	0		0	
0a5fef95db34383403d11cb6af937309	44	0		0	
0a5fef95db34383403d11cb6af937309	45	0		0	
0a5fef95db34383403d11cb6af937309	46	0		0	
0a5fef95db34383403d11cb6af937309	47	0		0	
0a5fef95db34383403d11cb6af937309	48	0		0	
0a5fef95db34383403d11cb6af937309	49	0		0	
0a5fef95db34383403d11cb6af937309	50	1	13.0	0	
0a5fef95db34383403d11cb6af937309	51	0		0	
0a5fef95db34383403d11cb6af937309	52	0		0	
0a5fef95db34383403d11cb6af937309	53	0		0	
0a5fef95db34383403d11cb6af937309	54	0		0	
0a5fef95db34383403d11cb6af937309	55	0		2	50.0
0a5fef95db34383403d11cb6af937309	56	0		3	16.0
0a5fef95db34383403d11cb6af937309	57	1	14.0	0	
0a5fef95db34383403d11cb6af937309	58	0		0	
0a5fef95db34383403d11cb6af937309	59	0		0	
0a5fef95db34383403d11cb6af937309	60	0		0	
0a5fef95db34383403d11cb6af937309	61	0		0	
0a5fef95db34383403d11cb6af937309	62	0		4	24.75
0a5fef95db34383403d11cb6af937309	63	1	19.0	3	29.3333333333
0a5fef95db34383403d11cb6af937309	64	0		8	25.25
0a5fef95db34383403d11cb6af937309	65	0		1	29.0
0a5fef95db34383403d11cb6af937309	66	0		2	21.0
0a5fef95db34383403d11cb6af937309	67	1	11.0	0	
0a5fef95db34383403d11cb6af937309	68	0		0	
0a5fef95db34383403d11cb6af937309	69	0		0	
0a5fef95db34383403d11cb6af937309	70	0		0	
0a5fef95db34383403d11cb6af937309	71	0		0	
0a5fef95db34383403d11cb6af937309	72	0		0	
0a5fef95db34383403d11cb6af937309	73	1	16.0	0	
0a5fef95db34383403d11cb6af937309	74	0		0	
0a5fef95db34383403d11cb6af937309	75	0		0	
0a5fef95db34383403d11cb6af937309	76	0		0	
0a5fef95db34383403d11cb6af937309	77	0		0	
0a5fef95db34383403d11cb6af937309	78	0		0	
0a5fef95db34383403d11cb6af937309	79	0		2	9.5
0a5fef95db34383403d11cb6af937309	80	0		0	
0a5fef95db34383403d11cb6af937309	81	0		0	
0a5fef95db34383403d11cb6af937309	82	0		0	
0a5fef95db34383403d11cb6af937309	83	1	21.0	2	13.0
0a5fef95db34383403d11cb6af937309	84	1	5.0	1	8.0
0a5fef95db34383403d11cb6af937309	85	0		2	59.0
0a5fef95db34383403d11cb6af937309	86	0		1	89.0
0a5fef95db34383403d11cb6af937309	87	0		1	16.0
0a5fef95db34383403d11cb6af937309	88	0		0	
0a5fef95db34383403d11cb6af937309	89	0		0	
0a5fef95db34383403d11cb6af937309	90	0		0	
0a5fef95db34383403d11cb6af937309	91	1	91.0	0	
0a5fef95db34383403d11cb6af937309	92	0		0	
0a5fef95db34383403d11cb6af937309	93	0		1	12.0
0a5fef95db34383403d11cb6af937309	94	0		0	
0a5fef95db34383403d11cb6af937309	95	0		3	18.6666666667
0a5fef95db34383403d11cb6af937309	96	1	17.0	0	
0a5fef95db34383403d11cb6af937309	97	1	21.0	0	
0a5fef95db34383403d11cb6af937309	98	0		0	
0a5fef95db34383403d11cb6af937309	99	0		1	19.0
0a5fef95db34383403d11cb6af937309	100	1	20.0	0	
0a5fef95db34383403d11cb6af937309	101	0		0	
0a5fef95db34383403d11cb6af937309	102	0		0	
0a5fef95db34383403d11cb6af937309	103	0		0	
0a5fef95db34383403d11cb6af937309	104	0		0	
0a5fef95db34383403d11cb6af937309	105	0		0	
0a5fef95db34383403d11cb6af937309	106	0		0	
0a5fef95db34383403d11cb6af937309	107	1	15.0	0	
0a5fef95db34383403d11cb6af937309	108	0		1	112.0
0a5fef95db34383403d11cb6af937309	109	1	109.0	0	
0a5fef95db34383403d11cb6af937309	110	0		0	
0a5fef95db34383403d11cb6af937309	111	1	25.0	0	
0a5fef95db34383403d11cb6af937309	112	0		0	
0a5fef95db34383403d11cb6af937309	113	0		0	
0a5fef95db34383403d11cb6af937309	114	0		0	
0a5fef95db34383403d11cb6af937309	115	0		0	
0a5fef95db34383403d11cb6af937309	116	0		1	75.0
0a5fef95db34383403d11cb6af937309	117	0		0	
0a5fef95db34383403d11cb6af937309	118	0		1	4.0
0a5fef95db34383403d11cb6af937309	119	0		1	19.0
0a5fef95db34383403d11cb6af937309	120	0		2	20.0
0a5fef95db34383403d11cb6af937309	121	1	14.0	2	14.5
0a5fef95db34383403d11cb6af937309	122	1	20.0	0	
0a5fef95db34383403d11cb6af937309	123	0		0	
0a5fef95db34383403d11cb6af937309	124	0		1	86.0
0a5fef95db34383403d11cb6af937309	125	0		0	
0a5fef95db34383403d11cb6af937309	126	1	15.0	0	
0a5fef95db34383403d11cb6af937309	127	0		0	
0a5fef95db34383403d11cb6af937309	128	0		0	
0a5fef95db34383403d11cb6af937309	129	0		0	
0a5fef95db34383403d11cb6af937309	130	0		0	
0a5fef95db34383403d11cb6af937309	131	0		0	
0a5fef95db34383403d11cb6af937309	132	0		0	
0a5fef95db34383403d11cb6af937309	133	1	12.0	1	12.0
0a5fef95db34383403d11cb6af937309	134	0		0	
0a5fef95db34383403d11cb6af937309	135	0		0	
0a5fef95db34383403d11cb6af937309	136	0		0	
0a5fef95db34383403d11cb6af937309	137	0		0	
0a5fef95db34383403d11cb6af937309	138	0		0	
0a5fef95db34383403d11cb6af937309	139	0		0	
0a5fef95db34383403d11cb6af937309	140	0		0	
0a5fef95db34383403d11cb6af937309	141	0		0	
0a5fef95db34383403d11cb6af937309	142	0		0	
0a5fef95db34383403d11cb6af937309	143	0		0	
0a5fef95db34383403d11cb6af937309	144	0		0	
1afd7afbc81ecc1b13886a569d869e8a	1	49	20.7346938776	2	12.5
1afd7afbc81ecc1b13886a569d869e8a	2	41	18.8780487805	0	
1afd7afbc81ecc1b13886a569d869e8a	3	27	20.3333333333	0	
1afd7afbc81ecc1b13886a569d869e8a	4	35	16.8857142857	2	4.5
1afd7afbc81ecc1b13886a569d869e8a	5	26	14.8846153846	1	8.0
1afd7afbc81ecc1b13886a569d869e8a	6	25	17.32	0	
